frame_id,class_id,track_id,velocity,coordinate_world_x_opt,coordinate_world_y_opt,coordinate_world_x,coordinate_world_y,bottom_plate_1_x,bottom_plate_1_y,bottom_plate_1_z,bottom_plate_2_x,bottom_plate_2_y,bottom_plate_2_z,bottom_plate_3_x,bottom_plate_3_y,bottom_plate_3_z,bottom_plate_4_x,bottom_plate_4_y,bottom_plate_4_z,score,movement_vector
24,bicycle,12,7.109696730386195,678169.2049849826,5405282.56760865,678169.2049849826,5405282.56760865,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,99.40394163131714,
24,car,13,45.75100868235668,678148.4044438575,5405296.637884811,678147.7768514343,5405297.053387212,678145.0577701533,5405294.36962593,0.0,678150.567414668,5405296.5139369145,0.0,678144.4049248752,5405296.047062379,0.0,678149.91456939,5405298.191373364,0.0,99.70430731773376,[-1.2146139  -0.46017561  0.        ]
24,person,15,17.8003156911445,678194.2904560203,5405294.129707621,678194.2904560203,5405294.129707621,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,94.11031007766724,
25,car,1,0.0,678162.4696597735,5405321.651764443,678163.0026113202,5405322.9797185175,678161.0249781101,5405324.235563147,0.0,678162.1505473285,5405318.708757802,0.0,678162.7887722185,5405324.594771085,0.0,678163.9143414369,5405319.06796574,0.0,99.99830722808838,
25,car,2,36.91193375097459,678166.0486661767,5405290.638490651,678167.0647072017,5405291.14351866,678164.8428043597,5405289.221089871,0.0,678169.4142404755,5405290.947392586,0.0,678164.2069039166,5405290.905022953,0.0,678168.7783400323,5405292.631325668,0.0,99.9890923500061,[0.99323089 0.37143421 0.        ]
25,car,3,41.89239782514096,678184.0387936283,5405298.301904087,678185.0648594898,5405298.887982234,678182.7395653296,5405296.655606076,0.0,678187.8338404209,5405299.17413404,0.0,678181.9418385328,5405298.269183455,0.0,678187.0361136241,5405300.787711419,0.0,99.98785257339478,[1.35914326 0.78760727 0.        ]
25,car,6,0.0,678161.9818850907,5405328.711227139,678162.5238925801,5405330.124616237,678160.7848714271,5405331.373503228,0.0,678161.389601957,5405325.8529485725,0.0,678162.5741682242,5405331.569505707,0.0,678163.1788987542,5405326.048951052,0.0,99.98700618743896,
25,car,8,33.38201943451821,678163.7424847513,5405293.307001083,678164.8035427167,5405293.868913329,678162.5490505492,5405291.893505025,0.0,678167.0843563898,5405293.608529119,0.0,678161.9123817262,5405293.5771477455,0.0,678166.4476875669,5405295.29217184,0.0,99.78918433189392,[0.81354102 0.29013577 0.        ]
25,car,9,43.78596730945759,678176.5780780606,5405308.769440294,678176.3271570744,5405308.964315354,678173.0989124089,5405306.20745002,0.0,678178.8741600836,5405308.820472568,0.0,678172.3569134795,5405307.847400504,0.0,678178.1321611542,5405310.460423052,0.0,99.99439716339111,[-1.23957052 -0.50400566  0.        ]
25,car,10,37.62572638859771,678181.5964893061,5405301.028886611,678182.1831212915,5405301.44107884,678183.5619179358,5405303.521528091,0.0,678184.439917861,5405301.706885573,0.0,678179.9552750475,5405301.143547758,0.0,678180.8099185718,5405299.426591694,0.0,99.9574363231659,[0.92513568 0.40207989 0.        ]
25,bicycle,12,7.165286637567437,678169.1627089686,5405282.547619283,678169.1627089686,5405282.547619283,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,99.41381216049194,
25,car,13,44.4358016831074,678147.993520933,5405296.488006644,678147.4021843906,5405296.939912378,678144.6571775065,5405294.2197368285,0.0,678150.1525283464,5405296.364532585,0.0,678144.0027299062,5405295.896548785,0.0,678149.4980807462,5405298.041344542,0.0,99.43547248840332,[-1.2146139  -0.46017561  0.        ]
25,person,15,19.79722380436984,678194.3741449325,5405294.168989509,678194.3741449325,5405294.168989509,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,90.72273969650269,
26,car,1,0.0,678162.4696592226,5405321.651765503,678163.0026113202,5405322.9797185175,678161.0249775493,5405324.235564229,0.0,678162.1505467882,5405318.708758835,0.0,678162.788771657,5405324.594772171,0.0,678163.914340896,5405319.067966777,0.0,99.99829530715942,
26,car,2,37.35981713482609,678166.3841433587,5405290.767909009,678167.4119252352,5405291.257413377,678165.1887896073,5405289.341140367,0.0,678169.7480564393,5405291.102940601,0.0,678164.5399858886,5405291.02014416,0.0,678169.0992527207,5405292.781944394,0.0,99.96674060821533,[0.99323089 0.37143421 0.        ]
26,car,3,42.2636595393132,678184.7306032956,5405298.64823834,678185.4235908658,5405299.098456509,678187.3460270809,5405301.448556217,0.0,678188.2525612472,5405299.542905409,0.0,678182.7429907782,5405298.677317509,0.0,678183.621647814,5405296.89565477,0.0,99.98852014541626,[1.35914326 0.78760727 0.        ]
26,car,6,0.0,678161.9818850907,5405328.711227139,678162.5238925801,5405330.124616237,678160.7848714271,5405331.373503228,0.0,678161.389601957,5405325.8529485725,0.0,678162.5741682242,5405331.569505707,0.0,678163.1788987542,5405326.048951052,0.0,99.98668432235718,
26,car,8,32.716410415796894,678164.0272188387,5405293.391590809,678165.0977377584,5405293.966492735,678162.8519479744,5405291.965525333,0.0,678167.3612419342,5405293.729210994,0.0,678162.1962937299,5405293.641865845,0.0,678166.7055876898,5405295.405551506,0.0,99.94539618492126,[0.81354102 0.29013577 0.        ]
26,car,9,43.40718093865922,678176.1435744064,5405308.554410628,678175.9612205294,5405308.814363057,678172.7067393591,5405306.150486124,0.0,678178.3803549251,5405308.509857816,0.0,678172.0155886993,5405307.812506209,0.0,678177.6892042652,5405310.171877901,0.0,99.993896484375,[-1.23957052 -0.50400566  0.        ]
26,car,10,36.18491700961492,678181.8991238617,5405301.199800544,678182.4739975196,5405301.583460235,678183.920817408,5405303.758162522,0.0,678184.8178780341,5405301.898841052,0.0,678180.2154816191,5405301.315110657,0.0,678181.0882554804,5405299.558162334,0.0,99.94995594024658,[0.92513568 0.40207989 0.        ]
26,bicycle,12,6.073092679141405,678169.1204909463,5405282.527657337,678169.1204909463,5405282.527657337,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,99.34077262878418,
26,car,13,45.19510035287194,678147.6155545146,5405296.35950423,678147.0348645677,5405296.757577762,678144.3215541361,5405294.098294885,0.0,678149.7562386408,5405296.2336153025,0.0,678143.663308887,5405295.773619687,0.0,678149.0979933917,5405297.908940105,0.0,99.70207810401917,[-1.15857624 -0.40026584  0.        ]
26,person,15,19.851486446472258,678194.4579955998,5405294.208347322,678194.4579955998,5405294.208347322,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,90.24574160575867,
27,car,1,0.0,678162.4696592226,5405321.651765503,678163.0026113202,5405322.9797185175,678161.0249775493,5405324.235564229,0.0,678162.1505467882,5405318.708758835,0.0,678162.788771657,5405324.594772171,0.0,678163.914340896,5405319.067966777,0.0,99.99829530715942,
27,car,2,37.72572534770122,678166.7498173211,5405290.898321161,678167.7480490601,5405291.398816353,678165.5535757939,5405289.465362415,0.0,678170.1239076585,5405291.248995693,0.0,678164.8991709384,5405291.142191054,0.0,678169.469502803,5405292.925824333,0.0,99.97758269309998,[0.99323089 0.37143421 0.        ]
27,car,3,44.464246543705386,678185.128860055,5405298.837115166,678185.8750546454,5405299.3192970995,678187.8235743326,5405301.690151424,0.0,678188.7325448738,5405299.772398855,0.0,678183.0997750103,5405298.848911463,0.0,678183.9804230018,5405297.058489181,0.0,99.98301267623901,[1.35914326 0.78760727 0.        ]
27,car,6,0.0,678161.9818850907,5405328.711227139,678162.5238925801,5405330.124616237,678160.7848714271,5405331.373503228,0.0,678161.389601957,5405325.8529485725,0.0,678162.5741682242,5405331.569505707,0.0,678163.1788987542,5405326.048951052,0.0,99.98677968978882,
27,car,8,31.81427009724249,678164.2908194718,5405293.513869737,678165.33744087,5405294.061699709,678163.1010257183,5405292.089444134,0.0,678167.6433310063,5405293.844106474,0.0,678162.4524097,5405293.7685204465,0.0,678166.994714988,5405295.523182786,0.0,99.96727705001831,[0.81354102 0.29013577 0.        ]
27,car,9,43.083764323009284,678175.8443018203,5405308.47950357,678175.5983999786,5405308.665687622,678172.4310662432,5405305.945414052,0.0,678178.1079391817,5405308.5168210445,0.0,678171.6883734794,5405307.585050432,0.0,678177.3652464179,5405310.156457424,0.0,99.99363422393799,[-1.23957052 -0.50400566  0.        ]
27,car,10,38.208703306439794,678182.2400295236,5405301.353185215,678182.8363488282,5405301.771439924,678184.2444860874,5405303.878249854,0.0,678185.1261308208,5405302.0466738455,0.0,678180.5765676916,5405301.464334901,0.0,678181.4348085286,5405299.732204621,0.0,99.92827773094177,[0.92513568 0.40207989 0.        ]
27,bicycle,12,7.054639486864959,678169.0496662498,5405282.463833273,678169.0496662498,5405282.463833273,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,98.66712689399719,
27,car,13,44.72504629874288,678147.2596163776,5405296.205820474,678146.682733293,5405296.625459885,678143.9761914343,5405293.861893801,0.0,678149.4208032568,5405296.131731508,0.0,678143.2835588909,5405295.52329687,0.0,678148.7281707134,5405297.793134578,0.0,89.08519744873047,[-1.15857624 -0.40026584  0.        ]
27,bicycle,14,19.302800523286287,678170.0397998336,5405318.193472616,678170.0397998336,5405318.193472616,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,88.30152750015259,
27,person,15,13.951572977206846,678194.5420084916,5405294.24778128,678194.5420084916,5405294.24778128,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,92.56826043128967,
28,car,1,0.0,678162.4696592226,5405321.651765503,678163.0026113202,5405322.9797185175,678161.0249775493,5405324.235564229,0.0,678162.1505467882,5405318.708758835,0.0,678162.788771657,5405324.594772171,0.0,678163.914340896,5405319.067966777,0.0,99.99829530715942,
28,car,2,38.096254925913,678167.1026398349,5405291.010169946,678168.1020739852,5405291.515097127,678165.9263999696,5405289.563527613,0.0,678170.4675940976,5405291.400477319,0.0,678165.2514169482,5405291.232179141,0.0,678169.7926110761,5405293.069128847,0.0,99.98223185539246,[0.99323089 0.37143421 0.        ]
28,car,3,43.04042237730854,678185.273385856,5405298.883889683,678186.1843275588,5405299.456391284,678184.0381907878,5405297.2166879885,0.0,678189.0013545734,5405299.829047141,0.0,678183.199805067,5405298.809518608,0.0,678188.1629688527,5405301.42187776,0.0,99.94671940803528,[1.35914326 0.78760727 0.        ]
28,car,6,0.0,678161.9818850907,5405328.711227139,678162.5238925801,5405330.124616237,678160.7848714271,5405331.373503228,0.0,678161.389601957,5405325.8529485725,0.0,678162.5741682242,5405331.569505707,0.0,678163.1788987542,5405326.048951052,0.0,99.98679161071777,
28,car,8,31.032563992715872,678164.5650752257,5405293.601322445,678165.6361233804,5405294.16083301,678163.3762459446,5405292.160058538,0.0,678167.940375042,5405293.974923808,0.0,678162.7111517752,5405293.832676171,0.0,678167.2752808726,5405295.647541441,0.0,99.96100068092346,[0.81354102 0.29013577 0.        ]
28,car,9,44.38807155946162,678175.5020641941,5405308.303533433,678175.2386557908,5405308.518272809,678172.0666409176,5405305.76036357,0.0,678177.776535405,5405308.345273342,0.0,678171.3242948207,5405307.400156933,0.0,678177.0341893081,5405309.985066704,0.0,99.9925971031189,[-1.23957052 -0.50400566  0.        ]
28,car,10,36.70222781677582,678182.4621938013,5405301.45221125,678183.0620370371,5405301.87130049,678184.497298646,5405303.95112541,0.0,678185.3461434654,5405302.184622378,0.0,678180.8080077645,5405301.527631444,0.0,678181.6343394167,5405299.8573110355,0.0,99.93544220924377,[0.92513568 0.40207989 0.        ]
28,bicycle,12,6.082412458332892,678169.0210451905,5405282.420010378,678169.0210451905,5405282.420010378,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,96.16574048995972,
28,car,13,44.23105734158337,678146.8538314098,5405296.037051603,678146.2395735148,5405296.461610904,678143.5560269987,5405293.727447426,0.0,678149.01038149,5405295.940936574,0.0,678142.8791631658,5405295.395336917,0.0,678148.3335176571,5405297.6088260645,0.0,94.77615356445312,[-1.15857624 -0.40026584  0.        ]
28,bicycle,14,19.145329026176377,678170.0397998336,5405318.193472616,678170.0397998336,5405318.193472616,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,93.33829283714294,
28,person,15,9.984596371515323,678194.5420084916,5405294.24778128,678194.5420084916,5405294.24778128,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,90.2576744556427,
29,car,1,0.0,678162.4696592226,5405321.651765503,678163.0026113202,5405322.9797185175,678161.0249775493,5405324.235564229,0.0,678162.1505467882,5405318.708758835,0.0,678162.788771657,5405324.594772171,0.0,678163.914340896,5405319.067966777,0.0,99.99828338623047,
29,car,2,39.545017585869324,678167.4014928904,5405291.169708389,678168.4450173896,5405291.65920492,678166.2004841679,5405289.740563141,0.0,678170.7769908428,5405291.509599451,0.0,678165.5514971631,5405291.419496097,0.0,678170.128003838,5405293.188532406,0.0,99.97207522392273,[0.99323089 0.37143421 0.        ]
29,car,3,43.43226275198142,678185.6138106466,5405299.075435869,678186.5699374882,5405299.637824893,678184.35913581,5405297.426655605,0.0,678189.3482430826,5405299.966926524,0.0,678183.5424139681,5405299.030702186,0.0,678188.5315212407,5405301.570973105,0.0,99.98408555984497,[1.35914326 0.78760727 0.        ]
29,car,6,0.9220114918357816,678161.9818850907,5405328.711227139,678162.5046240953,5405330.162705553,678160.7848714271,5405331.373503228,0.0,678161.389601957,5405325.8529485725,0.0,678162.5741682242,5405331.569505707,0.0,678163.1788987542,5405326.048951052,0.0,99.98679161071777,
29,car,8,31.292999567939447,678164.8571725367,5405293.716556573,678165.9225791071,5405294.2875814615,678163.6763974549,5405292.280929716,0.0,678168.2128747682,5405294.077499216,0.0,678163.0136294095,5405293.95447043,0.0,678167.5501067227,5405295.75103993,0.0,99.97833371162415,[0.81354102 0.29013577 0.        ]
29,car,9,43.97336105702685,678175.1283555038,5405308.1134913005,678174.8212515471,5405308.322542753,678171.7127742964,5405305.504025382,0.0,678177.4129331887,5405308.197643799,0.0,678170.9437248547,5405307.131465998,0.0,678176.643883747,5405309.825084414,0.0,99.99512434005737,[-1.23957052 -0.50400566  0.        ]
29,car,10,35.230040602735784,678182.7995252624,5405301.624213677,678183.359245787,5405302.0167816,678184.8079832741,5405304.108318698,0.0,678185.6583656054,5405302.334478661,0.0,678181.1575095081,5405301.712541194,0.0,678181.985784377,5405300.033920304,0.0,99.96695518493652,[0.92513568 0.40207989 0.        ]
29,bicycle,12,6.177007339386919,678168.9924675197,5405282.376253916,678168.9924675197,5405282.376253916,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,96.55201435089111,
29,transporter,13,44.980045007951134,678146.4272475049,5405295.99346862,678145.8257690952,5405296.325577487,678143.1598211491,5405293.600929125,0.0,678148.6208589782,5405295.798151541,0.0,678142.4132900888,5405295.456378229,0.0,678147.8743279179,5405297.653600644,0.0,83.17922949790955,[-1.15857624 -0.40026584  0.        ]
29,bicycle,14,14.030902593310286,678169.9637215474,5405318.169461013,678169.9637215474,5405318.169461013,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,87.50167489051819,
29,person,15,8.01083522027972,678194.6261840791,5405294.287291604,678194.6261840791,5405294.287291604,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,90.25077223777771,
30,car,1,0.0,678162.4696592226,5405321.651765503,678163.0026113202,5405322.9797185175,678161.0249775493,5405324.235564229,0.0,678162.1505467882,5405318.708758835,0.0,678162.788771657,5405324.594772171,0.0,678163.914340896,5405319.067966777,0.0,99.99829530715942,
30,car,2,39.938427995472395,678167.7374264245,5405291.266807497,678168.7914250545,5405291.804768424,678166.5487609168,5405289.823620816,0.0,678171.1152269136,5405291.645380858,0.0,678165.8817812677,5405291.495487481,0.0,678170.4482472645,5405293.317247524,0.0,99.92130994796753,[0.99323089 0.37143421 0.        ]
30,car,3,45.60909499750412,678185.9224978427,5405299.228646891,678186.9591063071,5405299.820932996,678184.6223169543,5405297.574001492,0.0,678189.7284335655,5405300.122033827,0.0,678183.8186009901,5405299.1846040655,0.0,678188.9247176013,5405301.7326364005,0.0,99.9825656414032,[1.35914326 0.78760727 0.        ]
30,car,6,0.9220114918357816,678161.9818850907,5405328.711227139,678162.5046240953,5405330.162705553,678160.7848714271,5405331.373503228,0.0,678161.389601957,5405325.8529485725,0.0,678162.5741682242,5405331.569505707,0.0,678163.1788987542,5405326.048951052,0.0,99.98677968978882,
30,car,8,32.622313301944224,678165.121526236,5405293.829700988,678166.2114905394,5405294.415416492,678163.9288020366,5405292.389152748,0.0,678168.501396063,5405294.200593092,0.0,678163.2658544177,5405294.062622333,0.0,678167.8384484441,5405295.874062677,0.0,99.91294741630554,[0.81354102 0.29013577 0.        ]
30,car,9,43.60000445273091,678174.713574964,5405307.96726013,678174.468116584,5405308.1779399365,678171.2788363879,5405305.510467073,0.0,678176.9642807196,5405307.955474329,0.0,678170.5677210977,5405307.164043513,0.0,678176.2531654295,5405309.609050769,0.0,99.99192953109741,[-1.23957052 -0.50400566  0.        ]
30,car,10,37.29496980594004,678183.1481850867,5405301.779959641,678183.7464095062,5405302.174115697,678185.120984564,5405304.266684119,0.0,678185.9898524462,5405302.450009567,0.0,678181.5101344363,5405301.899103317,0.0,678182.3568753719,5405300.178529479,0.0,99.97021555900574,[0.92513568 0.40207989 0.        ]
30,bicycle,12,5.410168320384651,678169.0058872475,5405282.352318113,678169.0058872475,5405282.352318113,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,96.87262177467346,
30,car,13,45.62326004550792,678146.0577763024,5405295.717574003,678145.4437959573,5405296.148677429,678142.808836037,5405293.437024671,0.0,678148.1871280571,5405295.605812509,0.0,678142.1356605411,5405295.106406218,0.0,678147.5139525613,5405297.275194056,0.0,86.17397546768188,[-1.15857624 -0.40026584  0.        ]
30,bicycle,14,14.030902593310286,678169.9637215474,5405318.169461013,678169.9637215474,5405318.169461013,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,72.46148586273193,
30,person,15,6.01392710705438,678194.6261840791,5405294.287291604,678194.6261840791,5405294.287291604,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,81.8149983882904,
31,car,1,0.0,678162.4696592226,5405321.651765503,678163.0026113202,5405322.9797185175,678161.0249775493,5405324.235564229,0.0,678162.1505467882,5405318.708758835,0.0,678162.788771657,5405324.594772171,0.0,678163.914340896,5405319.067966777,0.0,99.99829530715942,
31,car,2,39.10069570038306,678168.0527853644,5405291.412511736,678169.0953341214,5405291.923012005,678166.8487692818,5405289.981182446,0.0,678171.4357616433,5405291.757337125,0.0,678166.1988065393,5405291.659737906,0.0,678170.7857989009,5405293.435892586,0.0,99.96976852416992,[0.95777857 0.39220929 0.        ]
31,car,3,46.03118547527661,678186.2610397774,5405299.38335059,678187.3518835132,5405300.005738885,678184.9929714253,5405297.741465588,0.0,678190.0065255135,5405300.253104249,0.0,678184.1867387374,5405299.350809819,0.0,678189.2002928256,5405301.86244848,0.0,99.98268485069275,[0.99605231 0.48267416 0.        ]
31,car,6,0.9220114918357816,678161.9818850907,5405328.711227139,678162.5046240953,5405330.162705553,678160.7848714271,5405331.373503228,0.0,678161.389601957,5405325.8529485725,0.0,678162.5741682242,5405331.569505707,0.0,678163.1788987542,5405326.048951052,0.0,99.98676776885986,
31,car,8,32.897959873448656,678165.4165804961,5405293.949373427,678166.5176977377,5405294.517315959,678164.2189601962,5405292.521910524,0.0,678168.7847652222,5405294.28569253,0.0,678163.5703307785,5405294.20098166,0.0,678168.1361358045,5405295.964763666,0.0,99.97242093086243,[0.85178459 0.3395371  0.        ]
31,car,9,43.231377713917105,678174.3867817018,5405307.839973887,678174.1179356102,5405308.034546729,678170.9651232966,5405305.301100837,0.0,678176.6548909238,5405307.879801133,0.0,678170.222083271,5405306.940579876,0.0,678175.9118508982,5405309.519280172,0.0,99.99415874481201,[-1.11192802 -0.46252463  0.        ]
31,car,10,37.56420416049953,678183.408878747,5405301.878754797,678184.0485273268,5405302.32188247,678185.4534848259,5405304.390278169,0.0,678186.3067628775,5405302.60195388,0.0,678181.7466171689,5405301.964236328,0.0,678182.5777745083,5405300.2726329,0.0,99.90285634994507,[0.94981064 0.42723731 0.        ]
31,bicycle,12,5.403103438917624,678168.9639331389,5405282.332563737,678168.9639331389,5405282.332563737,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,93.08985471725464,
31,car,13,45.743982934948626,678145.6602348257,5405295.580723543,678145.0672641944,5405295.97429739,678142.433382677,5405293.339020358,0.0,678147.7694472852,5405295.445909631,0.0,678141.7723341635,5405295.013241031,0.0,678147.1083987717,5405297.120130304,0.0,79.56017255783081,[-1.15857624 -0.40026584  0.        ]
31,bicycle,14,14.00795981131428,678169.8877691078,5405318.145489128,678169.8877691078,5405318.145489128,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,85.60872673988342,
31,person,15,8.041892257628815,678194.7950252354,5405294.36654224,678194.7950252354,5405294.36654224,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,89.4306480884552,
31,transporter,19,0.0,678150.3521120143,5405288.609194666,678150.2990631213,5405288.946543802,678147.676836707,5405286.726950991,0.0,678153.6230768615,5405288.582209707,0.0,678147.081147167,5405288.636179624,0.0,678153.0273873215,5405290.49143834,0.0,67.52286553382874,
32,car,1,0.0,678162.4696592226,5405321.651765503,678163.0026113202,5405322.9797185175,678161.0249775493,5405324.235564229,0.0,678162.1505467882,5405318.708758835,0.0,678162.788771657,5405324.594772171,0.0,678163.914340896,5405319.067966777,0.0,99.99829530715942,
32,car,2,38.42106712712069,678168.4318396404,5405291.548771245,678169.4165889372,5405292.015206892,678167.2503786453,5405290.096337502,0.0,678171.8124371035,5405291.952771559,0.0,678166.57192833,5405291.7635822855,0.0,678171.1339867882,5405293.620016343,0.0,99.98940229415894,[0.95777857 0.39220929 0.        ]
32,car,3,42.740085619318236,678186.6868587618,5405299.57279777,678187.6553415149,5405300.182930526,678185.4183063887,5405297.911197902,0.0,678190.4555842751,5405300.493267747,0.0,678184.5972258776,5405299.51301774,0.0,678189.634503764,5405302.095087585,0.0,99.98223185539246,[0.99605231 0.48267416 0.        ]
32,car,6,0.9220114918357816,678161.9818850907,5405328.711227139,678162.5046240953,5405330.162705553,678160.7848714271,5405331.373503228,0.0,678161.389601957,5405325.8529485725,0.0,678162.5741682242,5405331.569505707,0.0,678163.1788987542,5405326.048951052,0.0,99.98680353164673,
32,car,8,34.262856409100145,678165.6842765866,5405294.067552246,678166.8116564685,5405294.6472390685,678164.4907535911,5405292.632073448,0.0,678169.0580608512,5405294.425275358,0.0,678163.8329280753,5405294.307563105,0.0,678168.4002353355,5405296.100765015,0.0,99.96316432952881,[0.85178459 0.3395371  0.        ]
32,car,9,44.44943987027786,678174.0015337121,5405307.685941448,678173.7117752912,5405307.84387802,678170.5977994446,5405305.15423163,0.0,678176.2609402953,5405307.722304691,0.0,678169.8544135122,5405306.793553854,0.0,678175.5175543629,5405309.361626915,0.0,99.98868703842163,[-1.11192802 -0.46252463  0.        ]
32,car,10,36.07135049120885,678183.7455662475,5405302.072403058,678184.3528555016,5405302.470730334,678185.771229049,5405304.550875659,0.0,678186.6090324692,5405302.790767261,0.0,678182.1043822817,5405302.153248057,0.0,678182.920904751,5405300.486969979,0.0,99.92781281471252,[0.94981064 0.42723731 0.        ]
32,bicycle,12,4.270548367276184,678168.9220363274,5405282.312836342,678168.9220363274,5405282.312836342,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,93.52163076400757,
32,car,13,47.96456978618817,678145.2737077279,5405295.470996117,678144.6147003877,5405295.81661872,678142.0618504927,5405293.214314438,0.0,678147.381808436,5405295.346211587,0.0,678141.3922877053,5405294.8851482645,0.0,678146.7122456486,5405297.017045413,0.0,80.1731824874878,[-1.15857624 -0.40026584  0.        ]
32,bicycle,14,3.6841961999354376,678169.8696515193,5405318.181562654,678169.8696515193,5405318.181562654,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,92.90387034416199,
32,person,15,6.037253636099536,678194.7950252354,5405294.36654224,678194.7950252354,5405294.36654224,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,88.20807933807373,
32,transporter,19,0.0,678150.6549965111,5405288.696870709,678150.5973302088,5405289.007592278,678147.9830920586,5405286.807452208,0.0,678153.927402462,5405288.678568594,0.0,678147.38259056,5405288.715172824,0.0,678153.3269009634,5405290.58628921,0.0,66.44647121429443,
33,car,1,0.0,678162.4696592226,5405321.651765503,678163.0026113202,5405322.9797185175,678161.0249775493,5405324.235564229,0.0,678162.1505467882,5405318.708758835,0.0,678162.788771657,5405324.594772171,0.0,678163.914340896,5405319.067966777,0.0,99.99829530715942,
33,car,2,39.89250752881422,678168.7582887313,5405291.647424251,678169.8197015943,5405292.193848886,678167.5633273956,5405290.193927864,0.0,678172.1596764547,5405292.051031626,0.0,678166.889017361,5405291.862851462,0.0,678171.4853664201,5405293.719955225,0.0,99.97217059135437,[0.95777857 0.39220929 0.        ]
33,car,3,44.9718334292945,678187.2703929706,5405299.848727779,678188.0547119881,5405300.370999506,678190.0027757513,5405302.67161284,0.0,678190.8709613376,5405300.809636502,0.0,678185.2530623906,5405299.8337675035,0.0,678186.0957498578,5405298.093093145,0.0,99.96832609176636,[0.99605231 0.48267416 0.        ]
33,car,6,0.9220114918357816,678161.9818850907,5405328.711227139,678162.5046240953,5405330.162705553,678160.7848714271,5405331.373503228,0.0,678161.389601957,5405325.8529485725,0.0,678162.5741682242,5405331.569505707,0.0,678163.1788987542,5405326.048951052,0.0,99.98676776885986,
33,car,8,33.332742532019566,678165.9944912441,5405294.16636811,678167.0635307839,5405294.747280288,678164.8157104757,5405292.707986181,0.0,678169.3796421345,5405294.586321979,0.0,678164.1306509066,5405294.3725261735,0.0,678168.6945825655,5405296.250861972,0.0,99.94820952415466,[0.85178459 0.3395371  0.        ]
33,car,9,44.036378335665596,678173.6732384076,5405307.531955579,678173.3849173149,5405307.669722355,678170.3320201964,5405304.924556448,0.0,678175.9294393669,5405307.619274373,0.0,678169.5512310581,5405306.546397476,0.0,678175.1486502286,5405309.2411154015,0.0,99.9890923500061,[-1.11192802 -0.46252463  0.        ]
33,car,10,39.96649902865284,678184.0988335725,5405302.250889877,678184.7152573487,5405302.702249316,678186.2437294162,5405304.812215097,0.0,678187.0838754257,5405303.040752021,0.0,678182.3962761434,5405302.298824575,0.0,678183.2142931724,5405300.625878984,0.0,99.97361302375793,[0.94981064 0.42723731 0.        ]
33,bicycle,12,3.1516042522097085,678168.9220363274,5405282.312836342,678168.9220363274,5405282.312836342,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,96.18948698043823,
33,car,13,46.53098943385954,678144.8842474867,5405295.296942769,678144.236843781,5405295.668071368,678141.6802969734,5405293.067949323,0.0,678146.9808812842,5405295.155329254,0.0,678141.0207522523,5405294.742762973,0.0,678146.3213365631,5405296.830142904,0.0,93.44618320465088,[-1.15857624 -0.40026584  0.        ]
33,bicycle,14,5.16104304809375,678169.811942203,5405318.121556865,678169.811942203,5405318.121556865,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,94.9608325958252,
33,person,15,10.081650954130279,678194.964522875,5405294.4461010145,678194.964522875,5405294.4461010145,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,77.74356007575989,
33,transporter,19,0.0,678150.9810250098,5405288.790252357,678150.9364359666,5405289.131679199,678148.3053826881,5405286.887121804,0.0,678154.2644626201,5405288.787973534,0.0,678147.6975873994,5405288.792531179,0.0,678153.6566673315,5405290.6933829095,0.0,94.18946504592896,
